open,high,low,close,volume,market_cap,timestamp,date,rsi,stoch_osc,stoch_osc_signal,adx,adx_pos,adx_neg,ema,ema_200,ichimoku_a,ichimoku_b,ichimoku_base_line,ichimoku_conversion_line,macd,macd_diff,macd_signal,sma,sma_200,bollinger_hband,bollinger_hband_indicator,bollinger_lband,bollinger_lband_indicator,bollinger_mavg,bollinger_pband,bollinger_wband,chaikin,mfi,obv
7685.14013671875,7698.18994140625,7558.39990234375,7624.919921875,4227579904.0,130256218613.0,2018-06-08T23:59:59.999Z,2018-06-08,43.525613191236616,80.43235987302819,84.5666133941824,31.449131509567348,14.10191102906651,26.745550053913036,7659.652574619359,8611.98541385423,7771.955078125,8527.590087890625,7985.900146484375,7558.010009765625,-206.84468311948694,58.536829798780445,-265.3815129182674,7517.420758928572,10399.92725830078,8292.094751042952,0.0,6992.226293878924,0.0,7642.1605224609375,0.4867366574741321,17.00917500154058,-0.006628776003642343,59.44343406093808,162468721904.0
7632.52001953125,7683.580078125,7531.97998046875,7531.97998046875,3845220096.0,128682085689.0,2018-06-09T23:59:59.999Z,2018-06-09,41.39397203236161,66.43980527853374,78.44405139446958,31.502866496768597,13.518601047181225,26.360114148480427,7642.629562065945,8601.239091133977,7769.690185546875,8527.590087890625,7963.435302734375,7575.945068359375,-199.92085991428576,52.368522403185324,-252.28938231747108,7529.99933733259,10397.230859375,8106.374887519014,0.0,7079.819155449735,0.0,7593.097021484375,0.4404639815390948,13.519591928888556,-0.08396701285119654,59.557197825888736,158623501808.0
7499.5498046875,7499.5498046875,6709.06982421875,6786.02001953125,5804839936.0,115948312827.0,2018-06-10T23:59:59.999Z,2018-06-10,29.082723873482593,7.35787920666343,51.41001478607495,33.38074709491626,10.886281431001208,40.69915081238365,7528.414956394653,8583.177209824498,7433.8599853515625,8336.784912109375,7635.739990234375,7231.97998046875,-251.72468921674317,0.4517544805823377,-252.1764436973255,7488.413609095982,10389.89321044922,7991.701556679406,0.0,7031.19546480497,1.0,7511.448510742188,-0.25525652293912826,12.787228595134593,-0.10769186943814282,58.29683557699065,152818661872.0
6799.2900390625,6910.18017578125,6706.6298828125,6906.919921875,4745269760.0,118025877189.0,2018-06-11T23:59:59.999Z,2018-06-11,32.58244238331004,19.106900058085454,30.968194847760703,35.1281226637234,10.3494615202458,38.75132015760625,7445.548951792032,8566.498032829975,7432.6400146484375,8335.56494140625,7634.52001953125,7230.760009765625,-279.7986408853576,-22.09775775042567,-257.7008831349319,7472.05144391741,10384.233959960937,7939.065538498857,0.0,6970.345496657394,1.0,7454.705517578125,-0.06547358580692353,12.99474593003346,-0.018817738328583557,58.746415731341436,157563931632.0
6905.81982421875,6907.9599609375,6542.080078125,6582.35986328125,4654380032.0,112491874164.0,2018-06-12T23:59:59.999Z,2018-06-12,28.514288159216775,3.3211948458734177,9.928658036873932,36.99278866831661,9.447633777759146,39.29352570308531,7330.457073323928,8546.755364476257,7350.0975341796875,8253.2900390625,7552.2451171875,7147.949951171875,-324.49614454903985,-53.43620913128632,-271.05993541775354,7408.463588169643,10375.877307128907,8018.435813056881,0.0,6793.42922600562,1.0,7405.93251953125,-0.17230059409920356,16.54088237802086,-0.0018802901135629817,51.626787594224574,152909551600.0
6596.8798828125,6631.66015625,6285.6298828125,6349.89990234375,5052349952.0,108530585830.0,2018-06-13T23:59:59.999Z,2018-06-13,26.00943399954545,4.374311450975309,8.93413545164456,39.05350472189901,8.677508900140719,42.1317629901444,7199.716117193238,8524.896106146582,7218.7349853515625,8125.06494140625,7424.02001953125,7013.449951171875,-374.36140903783325,-82.64117889606376,-291.7202301417695,7332.99072265625,10363.67220703125,8103.209363433908,0.0,6584.911681487966,1.0,7344.060522460937,-0.15478636497884327,20.673817669426995,-0.051256509209344506,44.652412467534475,147857201648.0
6342.75,6707.14013671875,6334.4599609375,6675.35009765625,5138710016.0,114106009748.0,2018-06-14T23:59:59.999Z,2018-06-14,34.66308884621384,26.524927344057666,11.406811213635294,40.53679792392435,9.677418982623237,38.49244136120199,7129.800647921639,8506.49266327603,7218.7349853515625,8125.06494140625,7424.02001953125,7013.449951171875,-383.2015703754887,-73.18507218697533,-310.01649818851337,7274.50359235491,10350.396208496093,8113.48841323525,0.0,6494.153627780374,0.0,7303.821020507812,0.11189562004312596,22.171063350376134,0.010583758103312435,44.12991611761164,152995911664.0
6674.080078125,6681.080078125,6433.8701171875,6456.580078125,3955389952.0,110378702283.0,2018-06-15T23:59:59.999Z,2018-06-15,31.957372662675724,11.635120112859727,14.17811963596406,41.914141611519305,9.114973327828677,36.25528428193148,7040.037905282088,8486.095523125276,7217.5123291015625,8125.06494140625,7421.57470703125,7013.449951171875,-403.2123926923796,-74.55671560309293,-328.65567708928666,7197.01286969866,10333.587360839843,8147.954058232104,0.0,6369.758002314771,0.0,7258.856030273438,0.04882592980752013,24.49691863981423,0.016841816276114065,37.4244679579508,149040521712.0
6455.4501953125,6592.490234375,6402.2900390625,6550.16015625,3194170112.0,111992015616.0,2018-06-16T23:59:59.999Z,2018-06-16,34.31912413997307,18.00431698429236,18.72145481373641,43.242806408219096,8.696198892443643,35.3524156695211,6974.72087207781,8466.832484648905,7173.1749267578125,8125.06494140625,7354.43994140625,6991.909912109375,-406.83029690569856,-62.5396958531295,-344.29060105256906,7118.92072405134,10316.044162597656,8157.027542024854,0.0,6278.878512662647,0.0,7217.95302734375,0.1444409572117269,26.020521638852735,0.0034046095306400573,30.636040866722837,152234691824.0
6545.52978515625,6589.10986328125,6499.27001953125,6499.27001953125,3104019968.0,111134754810.0,2018-06-17T23:59:59.999Z,2018-06-17,33.63539428839856,14.551260071576495,14.730232389576019,44.47656657658319,8.497605838322936,34.54508084597476,6911.327425071602,8447.254748677586,7077.375,8125.06494140625,7170.14501953125,6984.60498046875,-409.08820658993045,-51.83808442988908,-357.25012216004137,7031.707868303572,10299.0974609375,8175.947452111141,0.0,6196.286581091985,0.0,7186.117016601563,0.1530481522743263,27.548408499968613,0.012313214973131514,27.97029361002801,149130671856.0
6510.06982421875,6781.14013671875,6446.68017578125,6734.81982421875,4039200000.0,115176197712.0,2018-06-18T23:59:59.999Z,2018-06-18,39.63053633566457,30.858584486327597,21.13805384739864,44.37433938368963,12.600698321291794,31.647510590717136,6887.793078291223,8430.215595200385,6956.4249267578125,8125.06494140625,7020.260009765625,6892.58984375,-387.4049524746988,-24.123864251725934,-363.28108822297287,6976.0185546875,10281.603562011718,8148.549154897264,0.0,6149.907876352736,0.0,7149.228515625,0.2926547921055473,27.956041329164353,-0.002123024017637571,34.88232597912807,153169871856.0
6742.39013671875,6822.5,6709.919921875,6769.93994140625,4057029888.0,115789919278.0,2018-06-19T23:59:59.999Z,2018-06-19,40.49368167835331,33.2712767652494,26.22704044105099,44.02782611336743,13.312950156845748,30.713651589587226,6872.07932670656,8413.69543944124,6809.08251953125,8125.06494140625,7020.260009765625,6597.905029296875,-363.20017192530395,0.0647330381351594,-363.2649049634391,6914.317138671875,10260.575263671875,8122.447559837337,0.0,6112.351463600162,0.0,7117.39951171875,0.32714280627531644,28.24200177224232,0.016307886347216773,42.197638261772035,157226901744.0
6770.759765625,6821.56005859375,6611.8798828125,6776.5498046875,3888640000.0,115916357344.0,2018-06-20T23:59:59.999Z,2018-06-20,40.66562850457385,33.725363123169544,32.61840812491534,43.961533547112666,12.569033717151587,31.610137166199927,6859.342057104019,8397.405433125283,6808.5274658203125,8125.06494140625,7020.260009765625,6596.794921875,-339.569996681259,18.955926625744155,-358.52592330700315,6851.6435546875,10239.085014648437,8081.426656073112,0.0,6081.610355645638,0.0,7081.518505859375,0.347501642472518,28.239936092418453,0.0370830440581947,34.53495825137543,161115541744.0
6780.08984375,6810.93994140625,6715.169921875,6729.740234375,3529129984.0,115129700024.0,2018-06-21T23:59:59.999Z,2018-06-21,39.788791849568554,31.440104005533502,32.812247964650645,43.89997616416181,12.232806516949728,30.764552043543684,6842.061814073482,8380.811749555629,6787.1624755859375,8125.06494140625,7020.260009765625,6554.06494140625,-320.9206798434034,30.084194770879833,-351.0048746142832,6783.8935546875,10216.11771484375,8028.692966973668,0.0,6053.1730486513325,0.0,7040.9330078125,0.3424755070544803,28.057644010109627,-0.010213470103054446,32.802159640271,157586411760.0
6737.8798828125,6747.080078125,6006.60009765625,6083.68994140625,5079810048.0,104088814967.0,2018-06-22T23:59:59.999Z,2018-06-22,30.131955330914224,4.59694478454369,23.25413730441541,45.18981102369377,10.00441674572235,42.591810771377915,6740.945564384519,8357.954816141208,6647.6475830078125,7985.550048828125,6880.7451171875,6414.550048828125,-354.18895150534354,-2.5472615128482516,-351.6416899924953,6673.805698939732,10188.25016357422,7993.478197792096,0.0,5932.411792442279,0.0,6962.944995117187,0.07339799851732345,29.600498162704913,-0.08217402352298692,32.83048442910456,152506601712.0
6090.10009765625,6224.81982421875,6071.81005859375,6162.47998046875,3431360000.0,105449276520.0,2018-06-23T23:59:59.999Z,2018-06-23,32.29027056752132,10.441067242812164,15.492705344296283,46.3875148218306,9.614663577591857,40.93251432197151,6663.816819862416,8336.109295388249,6647.6475830078125,7985.550048828125,6880.7451171875,6414.550048828125,-369.9322501015331,-14.632448087230216,-355.2998020143029,6575.984270368303,10159.4790625,7910.32664455417,0.0,5859.786343727079,0.0,6885.056494140625,0.14761652654160404,29.782476041731226,-0.10477452970912231,33.499605985039835,155937961712.0
6164.27978515625,6223.77978515625,5826.41015625,6173.22998046875,4566909952.0,105646571668.0,2018-06-24T23:59:59.999Z,2018-06-24,32.596214894446646,32.0012380826659,15.679750036673747,47.818898867612496,8.669999979906057,42.97847916103212,6598.405241276594,8314.588108175121,6557.5526123046875,7895.455078125,6790.650146484375,6324.455078125,-377.1934413082163,-17.51491143513067,-359.6785298730856,6532.21355329241,10118.887712402344,7845.270832007191,0.0,5790.718132836559,0.0,6817.994482421875,0.18617767642884078,30.134267554303122,-0.02484284571708857,34.63001442838039,160504871664.0
6171.97021484375,6327.3701171875,6119.68017578125,6249.18017578125,5500810240.0,106958465208.0,2018-06-25T23:59:59.999Z,2018-06-25,34.83648778944854,39.0892788939483,27.177194739808613,48.5453508627013,10.829466905208003,40.72619884441942,6551.841899210549,8294.036785464736,6557.5526123046875,7895.455078125,6790.650146484375,6324.455078125,-372.52520298301715,-10.277338487945258,-362.2478644950719,6485.232142857143,10060.6351171875,7732.504002554019,0.0,5765.027003305356,0.0,6748.7655029296875,0.2460781867644612,29.153139168853443,-0.06171598118470297,43.40328002589915,166005681904.0
6253.5498046875,6290.16015625,6093.669921875,6093.669921875,3279759872.0,104307939200.0,2018-06-26T23:59:59.999Z,2018-06-26,32.45773317582294,26.83088953290013,32.6404688365046,49.26049493049478,10.280560400665411,39.33289249963126,6490.752302232476,8272.142587817076,6557.5526123046875,7883.27490234375,6790.650146484375,6324.455078125,-377.02782622521954,-11.823969384118072,-365.20385684110147,6450.325718470982,10008.25646484375,7600.988224783231,0.0,5740.511775216769,0.0,6670.75,0.1898213475051113,27.890064079248393,-0.13963070510697312,44.67021281947594,162725922032.0
6084.39990234375,6180.0,6052.85009765625,6157.1298828125,3296219904.0,105403600614.0,2018-06-27T23:59:59.999Z,2018-06-27,34.42550918285335,33.20179686979164,33.040655098879846,49.99070446048551,9.929814832339247,39.08625157232501,6446.269312976479,8251.097685279718,6557.5526123046875,7746.1298828125,6790.650146484375,6324.455078125,-371.19657602708503,-4.794175348786837,-366.4024006782982,6436.556431361607,9963.15111328125,7426.535331572298,0.0,5762.853633271453,0.0,6594.694482421875,0.23699019466507937,25.227578058928735,-0.09566418596484091,46.18739058119398,166022141936.0
6153.16015625,6170.41015625,5873.0498046875,5903.43994140625,3467800064.0,101072353482.0,2018-06-28T23:59:59.999Z,2018-06-28,30.5888650091444,7.733216600849415,22.588634334513547,50.94611785281658,9.144094780978964,40.777931628707705,6373.892063433782,8227.737906733713,6557.317626953125,7644.580078125,6790.650146484375,6323.985107421875,-382.6351465421267,-12.986196691062787,-369.6489498510639,6381.419991629465,9915.391311035157,7247.28004094807,0.0,5769.960925848805,0.0,6508.6204833984375,0.09035218876760821,22.697883812206715,-0.12708233311889677,38.19830828590996,162554341872.0
5898.1298828125,6261.66015625,5835.75,6218.2998046875,3966230016.0,106474707240.0,2018-06-29T23:59:59.999Z,2018-06-29,39.58786176876387,39.342801344319,26.759271604986505,51.25248133794999,10.479930833170103,36.34227048913602,6353.146428934278,8207.743497758129,6554.39501953125,7611.22509765625,6790.114990234375,6318.675048828125,-362.1194489170357,6.023600747222588,-368.1430496642583,6364.399972098215,9861.798806152343,7022.388520222857,0.0,5863.484428995894,0.0,6442.936474609375,0.3061645725281319,17.98720344045027,-0.04327238026072954,45.375711330058465,166520571888.0
6214.22021484375,6465.509765625,6214.22021484375,6404.0,4543860224.0,109665618200.0,2018-06-30T23:59:59.999Z,2018-06-30,44.184100898574975,57.98571759104938,35.02057851207241,50.35119048150677,15.046704372826591,33.99284438045721,6359.926905076375,8189.795801263023,6535.2926025390625,7611.22509765625,6783.840087890625,6286.7451171875,-327.1054884859295,32.83004894266304,-359.93553742859257,6353.9599609375,9806.741804199219,6981.56948394973,0.0,5866.101463315896,0.0,6423.835473632813,0.4822178016169913,17.364517276514462,0.04085210042210499,52.50470069469109,171064432112.0
6411.68017578125,6432.85009765625,6289.2900390625,6385.81982421875,4788259840.0,109366024632.0,2018-07-01T23:59:59.999Z,2018-07-01,43.83250395599422,56.16056337475833,51.163027436708724,49.51427754338092,14.471136869366996,32.69254791082737,6363.379294295359,8171.84579154119,6464.9000244140625,7439.68505859375,6783.840087890625,6145.9599609375,-297.39547096278784,50.03205317264377,-347.4275241354316,6345.856375558035,9756.629907226563,6909.607289305353,0.0,5885.953648194647,0.0,6397.78046875,0.4883157309749102,16.00013701799787,0.005181673645146275,53.83908721779793,166276172272.0
6380.3798828125,6683.85986328125,6305.7001953125,6614.18017578125,4396930048.0,113288832522.0,2018-07-02T23:59:59.999Z,2018-07-02,49.29098209957359,79.08624151467261,64.41084082682659,47.4252193189302,19.55219313403048,29.492259037759133,6396.819411826811,8156.34663118537,6519.487548828125,7353.76513671875,6783.840087890625,6255.135009765625,-252.51248934892647,75.93202782920417,-328.44451717813064,6337.2392578125,9706.880808105469,6913.675309929957,0.0,5885.067658820044,0.0,6399.371484375,0.7088344289238581,16.073573062939204,0.0830590454151453,54.07295865433438,170673102320.0
6596.66015625,6671.3701171875,6447.75,6529.58984375,4672309760.0,111849428104.0,2018-07-03T23:59:59.999Z,2018-07-03,47.451395605226686,70.66067994820582,68.63582827921208,45.48537953908311,18.40485069626138,27.761623494843697,6414.522136083237,8140.159996484521,6511.052490234375,7353.76513671875,6762.300048828125,6259.804931640625,-221.21807167276438,85.78115640429303,-306.9992280770574,6320.071393694197,9650.994255371093,6925.160990097479,0.0,5891.550972793147,0.0,6408.355981445313,0.617291686685532,16.12909801354725,0.10692725265982124,54.46433276058503,166000792560.0
6550.8701171875,6771.919921875,6450.4599609375,6597.5498046875,4176689920.0,113024522547.0,2018-07-04T23:59:59.999Z,2018-07-04,49.095120853465694,78.32567994020782,76.02420046769522,43.186012181991416,19.477005779731254,25.449663457594575,6438.925825230472,8124.810641342262,6529.4150390625,7353.76513671875,6754.9951171875,6303.8349609375,-188.75734217451554,94.5935087220335,-283.35085089654905,6307.285679408482,9586.495002441407,6914.297877375698,0.0,5894.634056218053,0.0,6404.465966796875,0.689360290994156,15.921137319551072,0.05115850226448162,61.70551157956968,170177482480.0
6599.7099609375,6749.5400390625,6546.64990234375,6639.14013671875,4999240192.0,113748385620.0,2018-07-05T23:59:59.999Z,2018-07-05,50.12334850564074,85.95680446848901,78.31438811896736,41.05088535040626,18.433574726792138,24.086262458548894,6465.621066762243,8110.027850251481,6483.407470703125,7331.30029296875,6662.97998046875,6303.8349609375,-157.85631859163368,100.3956258439323,-258.251944435566,6300.814243861607,9523.98669921875,6933.273209623939,0.0,5893.9147298291855,0.0,6413.593969726562,0.717005173264885,16.205554712392644,0.08450835799874383,62.652112970800765,175176722672.0
6638.68994140625,6700.93994140625,6533.5498046875,6673.5,4313959936.0,114350502582.0,2018-07-06T23:59:59.999Z,2018-07-06,51.00386085368354,89.59080852962502,84.62443097944042,39.122054903416235,17.59602657226374,23.347464901055243,6493.338257860611,8095.734040796243,6336.0650634765625,7194.41015625,6368.295166015625,6303.8349609375,-129.10622476959998,103.3165757327728,-232.42280050237278,6342.94353376116,9461.783203125,6948.622521742284,0.0,5890.89940208584,0.0,6419.760961914062,0.7398917385566405,16.47605145941575,0.09693413752416645,63.195889972707,179490682608.0
6668.7099609375,6863.990234375,6579.240234375,6856.93017578125,3961080064.0,117506606000.0,2018-07-07T23:59:59.999Z,2018-07-07,55.51848661023778,99.31956494321786,91.62239264711043,36.48157372891756,20.64392661285511,21.55341367795544,6541.817180250029,8083.407634179179,6358.527587890625,7194.41015625,6367.18505859375,6349.8701171875,-90.4773198635803,113.556384511034,-204.0337043746143,6392.547119140625,9407.184357910157,6999.2260099061505,0.0,5876.061929546974,0.0,6437.643969726562,0.8733080619179028,17.44681883063009,0.1777581735247066,69.26525970286788,183451762672.0
6857.7998046875,6885.91015625,6747.97998046875,6773.8798828125,3386210048.0,116097021279.0,2018-07-08T23:59:59.999Z,2018-07-08,53.1314102654231,89.33207732451524,92.74748359911918,33.921181874207214,20.460791075927265,20.72275457014017,6572.758873925026,8070.377507299909,6453.1126708984375,7194.41015625,6356.16015625,6550.065185546875,-65.8065223550766,110.58174561563018,-176.38826797070678,6435.45068359375,9357.930759277344,7005.553994983573,0.0,5873.639950328927,0.0,6439.59697265625,0.7953253488945284,17.577405068375676,0.11871005166562017,76.22779052882366,180065552624.0
6775.080078125,6838.68017578125,6724.33984375,6741.75,3718129920.0,115557889495.0,2018-07-09T23:59:59.999Z,2018-07-09,52.19638832962216,86.27255515341783,91.64139914038346,31.6641847668421,19.78023630162786,20.721174129370052,6595.291024068356,8057.15733309792,6471.880126953125,7194.41015625,6356.16015625,6587.60009765625,-48.29068564422596,102.47806586118466,-150.76875150541062,6470.634242466518,9312.625007324219,7000.978199905137,0.0,5875.396751266737,0.0,6438.187475585937,0.7696939655333499,17.482893328389164,0.08478612565868048,68.81156546114575,176347422704.0
6739.2099609375,6767.740234375,6320.72021484375,6329.9501953125,4052430080.0,108511009626.0,2018-07-10T23:59:59.999Z,2018-07-10,41.9955586355032,47.05950729241447,74.22137992344899,31.228341939383398,17.350471909420477,29.267012952071497,6559.912246900909,8039.971192423438,6475.982666015625,7194.41015625,6356.16015625,6595.80517578125,-66.86725741969349,67.12119526857373,-133.98845268826722,6487.51140485491,9275.115759277343,6958.244935869629,0.0,5873.470054364746,0.0,6415.857495117188,0.4208063338584035,16.907714710472536,0.011186479771819396,67.70383097449856,172294992624.0
6330.77001953125,6444.9599609375,6330.47021484375,6394.7099609375,3644859904.0,109631867446.0,2018-07-11T23:59:59.999Z,2018-07-11,43.85387084025088,53.22616342001406,62.18607528861528,30.823630742457457,16.779386335262153,28.30369800692824,6537.885275439121,8023.60043390119,6479.7376708984375,7191.96484375,6356.16015625,6603.315185546875,-75.49351032873892,46.795953887622645,-122.28946421636157,6504.481410435268,9233.593308105468,6922.027248831108,0.0,5876.184714059517,0.0,6399.105981445313,0.49579667075907086,16.34357264599289,0.04601679544977027,67.15077879653649,175939852528.0
6396.77978515625,6397.10009765625,6136.419921875,6228.81005859375,3770170112.0,106798864820.0,2018-07-12T23:59:59.999Z,2018-07-12,40.29257540168355,37.42858232189287,45.90475101144028,31.070565434698864,15.531536595502788,31.73476258703903,6496.675246526405,8005.741823201613,6433.66259765625,7124.830078125,6356.16015625,6511.1650390625,-94.62582592502804,22.130910633066833,-116.75673655809487,6527.722133091518,9195.108359375,6915.418701242761,0.0,5897.305273366614,0.0,6406.361987304687,0.32560692762758026,15.89222447769444,0.08244465531156443,66.65069344807912,172169682416.0
6235.02978515625,6310.5498046875,6192.240234375,6238.0498046875,3805400064.0,106968440793.0,2018-07-13T23:59:59.999Z,2018-07-13,40.58198756573309,13.559867514117668,34.73820441867468,31.299861934637313,14.986793786335111,30.621718580502133,6462.191854281218,7988.152847893016,6433.66259765625,6940.53515625,6356.16015625,6511.1650390625,-107.80010112347372,7.165308347696936,-114.96540947117066,6529.132847377232,9156.165610351563,6912.984133674872,0.0,5907.296823356377,0.0,6410.140478515625,0.32888252435677595,15.689005782153764,0.06392074136028285,60.356924830495494,175975082480.0
6247.5,6298.18994140625,6212.22021484375,6276.1201171875,2923670016.0,107631453835.0,2018-07-14T23:59:59.999Z,2018-07-14,41.83304108360297,18.639361649454447,23.2092704951548,31.51278011315159,14.586446457039951,29.8037101774433,6437.382289335389,7971.117696343707,6433.66259765625,6790.650146484375,6356.16015625,6511.1650390625,-113.85638751970782,0.8872175611702744,-114.7436050808781,6519.998570033482,9107.047211914063,6910.373717161036,0.0,5920.196253542089,0.0,6415.284985351563,0.35945461972499726,15.43466059387672,0.04064658316539132,59.21996197766913,178898752496.0
6272.7001953125,6403.4599609375,6256.509765625,6359.64013671875,3285459968.0,109074579938.0,2018-07-15T23:59:59.999Z,2018-07-15,44.5894222596339,29.782938403446092,20.66072252233921,31.005300312703813,17.26035270484801,28.40682654361072,6427.016668986504,7955.083093760375,6433.66259765625,6790.650146484375,6356.16015625,6511.1650390625,-110.6412668986568,3.2818705457770534,-113.92313744443385,6518.12859235491,9059.652912597656,6910.799765593206,0.0,5930.816201203669,0.0,6420.8079833984375,0.4375827831176016,15.262620637828919,0.04137455495800355,58.12408706272679,182184212464.0
6357.009765625,6741.75,6357.009765625,6741.75,4725799936.0,115638203962.0,2018-07-16T23:59:59.999Z,2018-07-16,55.07776001852467,80.76557243334662,43.062624162082194,28.849636286117136,25.508970086623815,25.09101223872902,6468.981113121637,7943.010127653307,6433.66259765625,6790.650146484375,6356.16015625,6511.1650390625,-76.37973011729173,30.034725861713696,-106.41445597900542,6527.24072265625,9020.329162597656,6938.071515504735,0.0,5968.352459104641,0.0,6453.211987304688,0.7975480483661498,15.026920831173815,0.14082707868966635,58.41557940296405,186910012400.0
6739.64990234375,7387.240234375,6684.169921875,7321.0400390625,5961950208.0,125588963706.0,2018-07-17T23:59:59.999Z,2018-07-17,65.68291226049314,94.7074576059461,68.41865614757941,28.931893148015543,37.894127686282935,20.403977647789173,6582.5889699137515,7936.8213705529015,6684.32763671875,6790.650146484375,6606.8251953125,6761.830078125,-2.4550502623214925,83.16752457334715,-85.62257483566864,6583.772879464285,8983.653361816407,7106.919104182536,1.0,5915.89588605184,0.0,6511.407495117188,1.1797789762789221,18.291332849676937,0.1693316374689706,59.73925719582908,192871962608.0
7315.31982421875,7534.990234375,7280.47021484375,7370.77978515625,6103410176.0,126458165406.0,2018-07-18T23:59:59.999Z,2018-07-18,66.41603990420785,88.25869191194133,87.91057398374448,29.346337162424664,39.26239079098878,19.01890261047846,6687.681078612752,7931.189115971841,6758.20263671875,6790.650146484375,6680.7001953125,6835.705078125,59.458966979247634,116.06523345193304,-56.6062664726854,6639.00359235491,8955.746259765625,7222.6478694624475,1.0,5946.901105146928,0.0,6584.774487304688,1.1161138870481715,19.374190669325632,0.17567633026955218,61.54213417600379,198975372784.0
7378.2001953125,7494.4599609375,7295.4599609375,7466.85986328125,5111629824.0,128122730711.0,2018-07-19T23:59:59.999Z,2018-07-19,67.84503796214298,95.12857019165777,92.69823990318154,29.73117803294742,37.139580108639294,17.990602274846463,6791.571583235218,7926.568924402781,6758.20263671875,6790.650146484375,6680.7001953125,6835.705078125,114.95401273712378,137.24822336784734,-22.294210630723562,6698.126429966518,8922.298557128906,7368.345758225341,1.0,5926.059222243408,0.0,6647.202490234375,1.0683041147498742,21.69764706432284,0.1795429609724509,61.99826170610252,204087002608.0
7467.39990234375,7594.669921875,7323.259765625,7354.1298828125,4936869888.0,126202570251.0,2018-07-20T23:59:59.999Z,2018-07-20,64.38353037511335,83.50488331476085,88.96404847278644,30.323949123787916,37.123569972669394,16.66702214852962,6866.579356512189,7920.873013541186,6790.37744140625,6790.650146484375,6715.2099609375,6865.544921875,148.13031495747236,136.33962047055672,11.790694486915626,6746.74285016741,8890.783205566406,7468.750276846388,0.0,5920.667691903612,0.0,6694.708984375,0.9259597678129522,23.123971311611857,0.10801665223349363,69.82945959750805,199150132720.0
7352.72021484375,7437.64013671875,7262.41015625,7419.2900390625,3726609920.0,127333468174.0,2018-07-21T23:59:59.999Z,2018-07-21,65.47987459545615,87.97326365078004,88.86890571906603,30.559205677598616,35.31699780853254,17.545818819722523,6940.274114185565,7915.88213817324,6804.33251953125,6790.650146484375,6715.2099609375,6893.455078125,177.6330107573749,132.67385301636742,44.95915774100749,6786.911411830357,8852.969157714844,7567.589140189601,0.0,5925.175850044774,0.0,6746.382495117187,0.9097065872414953,24.34509592857434,0.1244721869467223,63.09800441530608,202876742640.0
7417.7998046875,7537.9501953125,7383.81982421875,7418.490234375,3695460096.0,127336615249.0,2018-07-22T23:59:59.999Z,2018-07-22,65.45324198503253,87.91841676667238,86.4655212440709,31.03229931127753,36.62857551850476,16.772654375676176,7004.036263544157,7910.932965001118,6809.3275146484375,6790.650146484375,6715.2099609375,6903.445068359375,198.65954856561984,122.96031265968989,75.69923590592995,6832.955008370535,8814.056608886718,7655.368093753457,0.0,5917.827902340292,0.0,6786.597998046875,0.8636705726007976,25.602521203012387,0.06889825890607854,63.50194659704024,199181282544.0
7414.7099609375,7771.5,7409.10009765625,7711.10986328125,5132480000.0,132375368459.0,2018-07-23T23:59:59.999Z,2018-07-23,70.22484327147784,96.30659454991334,90.73275832245508,32.00409066277508,39.42079030439874,15.08903390038058,7098.312743509103,7908.944675431766,6908.81494140625,6798.955078125,6803.625,7014.0048828125,236.2122816493238,128.41043659471507,107.80184505460873,6902.19499860491,8774.616157226563,7793.585061911356,0.0,5897.762936135518,0.0,6845.673999023437,0.9564963413451278,27.69372491366496,0.12324144258722462,70.6480538989814,204313762544.0
7716.509765625,8424.26953125,7705.5,8424.26953125,7277689856.0,144634918474.0,2018-07-24T23:59:59.999Z,2018-07-24,78.14689941640701,100.0,94.74167043886173,33.94726416047588,48.494873008184,12.425074141261652,7275.106981874556,7914.072285937421,7260.32470703125,7125.33984375,7130.009765625,7390.6396484375,319.8322906936155,169.6243565112054,150.2079341824101,7051.78923688616,8729.590004882812,8099.4410505168635,1.0,5774.578920186261,0.0,6937.009985351562,1.139719459702733,33.51389338115218,0.2051318960101566,78.52907944661374,211591452400.0
8379.66015625,8416.8701171875,8086.35986328125,8181.39013671875,5845400064.0,140482950401.0,2018-07-25T23:59:59.999Z,2018-07-25,71.19910476984288,89.3839440522666,95.23017953405981,35.75163955119806,44.51584926096188,11.405591833085852,7395.944735853783,7916.732165049673,7417.2822265625,7125.33984375,7280.3447265625,7554.2197265625,362.3267359287456,169.6950413970684,192.63169453167723,7179.409249441965,8682.861955566406,8286.683577604013,0.0,5741.56139309911,0.0,7014.122485351562,0.9586293178668175,36.28568206244172,0.1803354937808033,84.46879109928251,205746052336.0
8176.85009765625,8290.330078125,7878.7099609375,7951.580078125,4899089920.0,136553079708.0,2018-07-26T23:59:59.999Z,2018-07-26,65.28471702254188,78.82243509138527,89.40212638121712,36.42063905731526,40.18992817732361,15.19952029569563,7470.029448156612,7917.078910453408,7561.84228515625,7125.33984375,7280.3447265625,7843.33984375,373.15859876441755,144.42152338619223,228.7370753782253,7302.464250837053,8640.231857910156,8403.031190682697,0.0,5753.021787832927,0.0,7078.0264892578125,0.8296416940739096,37.439947517456176,0.11175662573678782,81.78490440693086,200846962416.0
